race_id,pool,combo,odds
20180803_2_11,복연승식,1-3,7.7
20180803_2_11,복연승식,2-3,8.3
20180803_2_11,삼복승식,1-2-3,13.3
20180803_2_11,삼쌍승식,1-2-3,35.5
20180803_2_12,연승식,2,1.5
20180803_2_12,연승식,5,2.4
20180803_2_12,연승식,6,2.6
20180803_2_12,단승식,2,3.9
20180803_2_12,복승식,2-5,10.2
20180803_2_12,복연승식,2-5,3.5
20180803_2_12,복연승식,2-6,6.9
20180803_2_12,복연승식,5-6,8.2
20180803_2_12,쌍승식,2-5,18.7
20180803_2_12,삼복승식,2-5-6,27.1
20180803_2_12,삼쌍승식,2-5-6,99.2
20180803_2_13,연승식,2,2.8
20180803_2_13,연승식,5,3.9
20180803_2_13,연승식,6,2.3
20180803_2_13,단승식,2,13.4
20180803_2_13,쌍승식,2-5,182.5
20180803_2_13,복연승식,2-5,17
20180803_2_13,복연승식,2-6,11.4
20180803_2_13,복연승식,5-6,13.1
20180803_2_13,복승식,2-5,68.4
20180803_2_13,삼복승식,2-5-6,179.9
20180803_2_13,삼쌍승식,2-5-6,1330.1
20180803_2_14,연승식,1,1.6
20180803_2_14,연승식,3,1.6
20180803_2_14,연승식,6,1.5
20180803_2_14,단승식,6,4
20180803_2_14,복승식,1-6,7.5
20180803_2_14,복연승식,1-3,4.5
20180803_2_14,복연승식,1-6,3.1
20180803_2_14,복연승식,3-6,3.7
20180803_2_14,쌍승식,6-1,13.8
20180803_2_14,삼복승식,1-3-6,10.3
20180803_2_14,삼쌍승식,6-1-3,40
20180811_2_1,연승식,3,2.7
20180811_2_1,연승식,6,2
20180811_2_1,연승식,7,1.3
20180811_2_1,단승식,6,5.6
20180811_2_1,복연승식,3-6,7.5
20180811_2_1,복연승식,3-7,5.8
20180811_2_1,복연승식,6-7,3.3
20180811_2_1,복승식,6-7,6.9
20180811_2_1,쌍승식,6-7,16.7
20180811_2_1,삼복승식,3-6-7,19.2
20180811_2_1,삼쌍승식,6-7-3,97.9
20180811_2_2,연승식,4,2.4
20180811_2_2,연승식,5,2.4
20180811_2_2,연승식,10,3.5
20180811_2_2,단승식,10,14.2
20180811_2_2,복승식,4-10,46.8
20180811_2_2,쌍승식,10-4,110.4
20180811_2_2,복연승식,4-5,10
20180811_2_2,복연승식,4-10,13.1
20180811_2_2,복연승식,5-10,18.3
20180811_2_2,삼복승식,4-5-10,138.1
20180811_2_2,삼쌍승식,10-4-5,726
20180811_2_3,연승식,6,4.1
20180811_2_3,연승식,2,3.1
20180811_2_3,연승식,3,1.3
20180811_2_3,단승식,3,1.6
20180811_2_3,복연승식,2-3,2.2
20180811_2_3,복연승식,2-6,7.3
20180811_2_3,복연승식,3-6,3.4
20180811_2_3,복승식,3-6,7.4
20180811_2_3,쌍승식,3-6,12.5
20180811_2_3,삼복승식,2-3-6,14.7
20180811_2_3,삼쌍승식,3-6-2,74.2
20180811_2_4,연승식,1,4
20180811_2_4,연승식,2,1.7
20180811_2_4,연승식,5,3
20180811_2_4,단승식,2,4.2
20180811_2_4,쌍승식,2-5,26
20180811_2_4,복연승식,1-2,4.3
20180811_2_4,복승식,2-5,13.9
20180811_2_4,복연승식,1-5,6.9
20180811_2_4,복연승식,2-5,4.2
20180811_2_4,삼복승식,1-2-5,28.1
20180811_2_4,삼쌍승식,2-5-1,148.6
20180811_2_5,연승식,3,2
20180811_2_5,연승식,6,1.3
20180811_2_5,연승식,8,1.4
20180811_2_5,단승식,8,3.8
20180811_2_5,복승식,3-8,11.4
20180811_2_5,쌍승식,8-3,18.3
20180811_2_5,복연승식,3-6,3
20180811_2_5,복연승식,3-8,3.6
20180811_2_5,복연승식,6-8,2.5
20180811_2_5,삼복승식,3-6-8,7.9
20180811_2_5,삼쌍승식,8-3-6,44.4
20180811_2_6,연승식,1,5.2
20180811_2_6,연승식,2,7
20180811_2_6,연승식,9,1.9
20180811_2_6,단승식,9,4.8
20180811_2_6,복승식,2-9,18.5
20180811_2_6,복연승식,1-2,14.9
20180811_2_6,복연승식,1-9,50.1
20180811_2_6,복연승식,2-9,6.8
20180811_2_6,쌍승식,9-2,26
20180811_2_6,삼복승식,1-2-9,160.5
20180811_2_6,삼쌍승식,9-2-1,397.2
20180817_2_1,연승식,4,1.7
20180817_2_1,연승식,2,1.4
20180817_2_1,연승식,8,3.5
20180817_2_1,단승식,4,5.5
20180817_2_1,복승식,2-4,7.3
20180817_2_1,복연승식,2-4,2.3
20180817_2_1,복연승식,2-8,7.7
20180817_2_1,복연승식,4-8,11.4
20180817_2_1,쌍승식,4-2,14.9
20180817_2_1,삼복승식,2-4-8,30.7
20180817_2_1,삼쌍승식,4-2-8,200.9
20180817_2_2,연승식,5,1.5
20180817_2_2,연승식,6,1.2
20180817_2_2,연승식,8,6.5
20180817_2_2,단승식,5,5.2
20180817_2_2,복연승식,5-6,2.4
20180817_2_2,복연승식,5-8,14.7
20180817_2_2,복연승식,6-8,9.7
20180817_2_2,복승식,5-8,58.9
20180817_2_2,쌍승식,5-8,78.2
20180817_2_2,삼복승식,5-6-8,33.7
20180817_2_2,삼쌍승식,5-8-6,304.6
20180817_2_3,연승식,4,1.6
20180817_2_3,연승식,6,2
20180817_2_3,연승식,9,4.8
20180817_2_3,단승식,4,4.3
20180817_2_3,복승식,4-6,13.3
20180817_2_3,쌍승식,4-6,26.6
20180817_2_3,복연승식,4-6,4.7
20180817_2_3,복연승식,4-9,16.6
20180817_2_3,복연승식,6-9,16.8
20180817_2_3,삼복승식,4-6-9,79.4
20180817_2_3,삼쌍승식,4-6-9,373.8
20180817_2_4,연승식,1,6.5
20180817_2_4,연승식,3,2.7
20180817_2_4,연승식,5,1.3
20180817_2_4,단승식,3,5.1
20180817_2_4,복승식,1-3,31.4
20180817_2_4,복연승식,1-3,7.7
20180817_2_4,복연승식,1-5,5.3
20180817_2_4,복연승식,3-5,2.6
20180817_2_4,쌍승식,3-1,73.4
20180817_2_4,삼복승식,1-3-5,26.9
20180817_2_4,삼쌍승식,3-1-5,378.1
20180817_2_5,연승식,2,1.8
20180817_2_5,연승식,3,1.5
20180817_2_5,연승식,4,3
20180817_2_5,단승식,2,5.4
20180817_2_5,복연승식,2-3,2
20180817_2_5,복연승식,2-4,13.1
20180817_2_5,복연승식,3-4,12.2
20180817_2_5,쌍승식,2-3,6.7
20180817_2_5,복승식,2-3,3
20180817_2_5,삼복승식,2-3-4,21.5
20180817_2_5,삼쌍승식,2-3-4,94.6
20180817_2_6,연승식,4,2.1
20180817_2_6,연승식,3,2.9
20180817_2_6,연승식,5,1
20180817_2_6,단승식,3,6.7
20180817_2_6,복승식,3-4,15.3
20180817_2_6,복연승식,3-4,11.4
20180817_2_6,복연승식,3-5,2.5
20180817_2_6,복연승식,4-5,2
20180817_2_6,쌍승식,3-4,63.5
20180817_2_6,삼복승식,3-4-5,10.9
20180817_2_6,삼쌍승식,3-4-5,151
20180817_2_7,연승식,3,3.2
20180817_2_7,연승식,7,2.9
20180817_2_7,연승식,8,1.4
20180817_2_7,단승식,8,1.5
20180817_2_7,복연승식,3-7,12.5
20180817_2_7,복연승식,3-8,7.3
20180817_2_7,복연승식,7-8,2.5
20180817_2_7,복승식,3-8,24.2
20180817_2_7,쌍승식,8-3,50.8
20180817_2_7,삼복승식,3-7-8,41.7
20180817_2_7,삼쌍승식,8-3-7,307.9
20180817_2_8,연승식,4,1
20180817_2_8,연승식,1,1.5
20180817_2_8,연승식,9,2.2
20180817_2_8,단승식,9,5.8
20180817_2_8,복승식,1-9,10
20180817_2_8,복연승식,1-4,4.4
20180817_2_8,복연승식,1-9,1.9
20180817_2_8,복연승식,4-9,2.6
20180817_2_8,쌍승식,9-1,19.8
20180817_2_8,삼복승식,1-4-9,8.1
20180817_2_8,삼쌍승식,9-1-4,52.4
20180825_2_1,연승식,1,7.1
20180825_2_1,연승식,3,7
20180825_2_1,연승식,9,1
20180825_2_1,단승식,9,1.1
20180825_2_1,복승식,3-9,22.9
20180825_2_1,복연승식,1-3,60.9
20180825_2_1,복연승식,1-9,8.8
20180825_2_1,복연승식,3-9,8.1
20180825_2_1,쌍승식,9-3,23.8
20180825_2_1,삼복승식,1-3-9,224
20180825_2_1,삼쌍승식,9-3-1,410.1
20180825_2_2,연승식,1,1.6
20180825_2_2,연승식,6,5.3
20180825_2_2,연승식,8,1
20180825_2_2,단승식,8,1.3
20180825_2_2,복승식,1-8,3.8
20180825_2_2,복연승식,1-6,12.3
20180825_2_2,복연승식,1-8,1.8
20180825_2_2,복연승식,6-8,6.3
20180825_2_2,쌍승식,8-1,4.9
20180825_2_2,삼복승식,1-6-8,28.1
20180825_2_2,삼쌍승식,8-1-6,64.6
20180825_2_3,연승식,1,1.7
20180825_2_3,연승식,5,1.2
20180825_2_3,연승식,7,1.8
20180825_2_3,단승식,1,8.1
20180825_2_3,복승식,1-5,6.8
20180825_2_3,쌍승식,1-5,18.2
20180825_2_3,복연승식,1-5,2.9
20180825_2_3,복연승식,1-7,3.9
20180825_2_3,복연승식,5-7,2.4
20180825_2_3,삼복승식,1-5-7,7.5
20180825_2_3,삼쌍승식,1-5-7,64.7
20180825_2_4,연승식,4,1.2
20180825_2_4,연승식,6,9.7
20180825_2_4,연승식,9,4.1
20180825_2_4,단승식,4,3.1
20180825_2_4,복승식,4-9,9.7
20180825_2_4,복연승식,4-6,8.5
20180825_2_4,복연승식,4-9,3.5
20180825_2_4,복연승식,6-9,36.4
20180825_2_4,쌍승식,4-9,14.2
20180825_2_4,삼복승식,4-6-9,104
20180825_2_4,삼쌍승식,4-9-6,527
20180825_2_5,연승식,1,1.7
20180825_2_5,연승식,2,4.5
20180825_2_5,연승식,6,1.8
20180825_2_5,단승식,6,4.7
20180825_2_5,복승식,2-6,33.5
20180825_2_5,복연승식,1-2,12.5
20180825_2_5,복연승식,1-6,3.2
20180825_2_5,복연승식,2-6,11.4
20180825_2_5,쌍승식,6-2,50.6
20180825_2_5,삼복승식,1-2-6,92.2
20180825_2_5,삼쌍승식,6-2-1,561.9
20180825_2_6,연승식,1,2.7
20180825_2_6,연승식,2,3.2
20180825_2_6,연승식,6,1.3
20180825_2_6,단승식,1,12.3
20180825_2_6,복연승식,1-2,12.9
20180825_2_6,복승식,1-2,75.3
20180825_2_6,복연승식,1-6,6.3
20180825_2_6,복연승식,2-6,9.2
20180825_2_6,쌍승식,1-2,102.2
20180825_2_6,삼복승식,1-2-6,93.3
20180825_2_6,삼쌍승식,1-2-6,421.8
20180825_2_7,연승식,1,1.4
20180825_2_7,연승식,2,2.1
20180825_2_7,연승식,7,2.7
20180825_2_7,단승식,7,11.5
20180825_2_7,복연승식,1-2,4.1
20180825_2_7,복연승식,1-7,6.3
20180825_2_7,복연승식,2-7,8.7
20180825_2_7,복승식,2-7,26.4
20180825_2_7,쌍승식,7-2,54.6
20180825_2_7,삼복승식,1-2-7,33.6
20180825_2_7,삼쌍승식,7-2-1,360.3
20180825_2_8,연승식,1,2.9
20180825_2_8,연승식,3,1
20180825_2_8,연승식,9,4.6
20180825_2_8,단승식,1,7.1
20180825_2_8,복승식,1-9,186.1
20180825_2_8,복연승식,1-3,4.7
20180825_2_8,복연승식,1-9,3.7
20180825_2_8,복연승식,3-9,4
20180825_2_8,쌍승식,1-9,297.3
20180825_2_8,삼복승식,1-3-9,51.5
20180825_2_8,삼쌍승식,1-9-3,464.1
20180901_2_1,단승식,5,1.4
20180901_2_1,연승식,4,2.2
20180901_2_1,연승식,5,1
20180901_2_1,연승식,8,1.5
20180901_2_1,복승식,5-8,2.2
20180901_2_1,복연승식,4-5,1.8
20180901_2_1,복연승식,4-8,2.5
20180901_2_1,복연승식,5-8,1.6
20180901_2_1,쌍승식,5-8,2.6
20180901_2_1,삼복승식,4-5-8,2.6
20180901_2_1,삼쌍승식,5-8-4,7.2
20180901_2_2,연승식,4,1.8
20180901_2_2,연승식,1,1.1
20180901_2_2,연승식,7,1.9
20180901_2_2,단승식,7,8.3
20180901_2_2,복승식,4-7,29.5
20180901_2_2,복연승식,1-4,2.7
20180901_2_2,복연승식,1-7,3.2
20180901_2_2,복연승식,4-7,6.3
20180901_2_2,쌍승식,7-4,80.3
20180901_2_2,삼복승식,1-4-7,18.2
20180901_2_2,삼쌍승식,7-4-1,235.4
20180901_2_3,연승식,1,1.7
20180901_2_3,연승식,6,1.1
20180901_2_3,연승식,9,5
20180901_2_3,단승식,6,2
20180901_2_3,복승식,1-6,4.9
20180901_2_3,복연승식,1-6,2.1
20180901_2_3,복연승식,1-9,20.1
20180901_2_3,복연승식,6-9,8.6
20180901_2_3,쌍승식,6-1,7.7
20180901_2_3,삼복승식,1-6-9,49.4
20180901_2_3,삼쌍승식,6-1-9,123.7
20180901_2_4,연승식,3,3.6
20180901_2_4,연승식,2,5.5
20180901_2_4,연승식,8,1.7
20180901_2_4,단승식,3,19.6
20180901_2_4,복승식,3-8,36.3
20180901_2_4,복연승식,2-3,38.8
20180901_2_4,복연승식,2-8,20.1
20180901_2_4,복연승식,3-8,13.4
20180901_2_4,쌍승식,3-8,96.6
20180901_2_4,삼복승식,2-3-8,280.9
20180901_2_4,삼쌍승식,3-8-2,3092.7
20180901_2_5,연승식,1,1
20180901_2_5,연승식,4,2.9
20180901_2_5,연승식,8,1
20180901_2_5,단승식,1,1.8
20180901_2_5,복승식,1-8,4.3
20180901_2_5,쌍승식,1-8,5.2
20180901_2_5,복연승식,1-4,3.7
20180901_2_5,복연승식,1-8,2
20180901_2_5,복연승식,4-8,3.4
20180901_2_5,삼복승식,1-4-8,7.6
20180901_2_5,삼쌍승식,1-8-4,28.8
20180901_2_6,연승식,1,1.5
20180901_2_6,연승식,3,1.6
20180901_2_6,연승식,7,3.4
20180901_2_6,단승식,1,3.3
20180901_2_6,복승식,1-3,6.6
20180901_2_6,복연승식,1-3,2.9
20180901_2_6,복연승식,1-7,9.4
20180901_2_6,쌍승식,1-3,13
20180901_2_6,복연승식,3-7,6.9
20180901_2_6,삼복승식,1-3-7,25.8
20180901_2_6,삼쌍승식,1-3-7,111.7
20180901_2_7,연승식,1,2.3
20180901_2_7,연승식,3,1.5
20180901_2_7,연승식,9,1.9
20180901_2_7,단승식,3,3.3
20180901_2_7,복승식,3-9,12.7
20180901_2_7,복연승식,1-3,4.3
20180901_2_7,복연승식,1-9,6.8
20180901_2_7,쌍승식,3-9,20.5
20180901_2_7,복연승식,3-9,5
20180901_2_7,삼복승식,1-3-9,26.1
20180901_2_7,삼쌍승식,3-9-1,141.4
20180902_1_1,연승식,3,2.6
20180902_1_1,연승식,5,4.7
20180902_1_1,연승식,7,1.2
20180902_1_1,단승식,7,1.6
20180902_1_1,복연승식,3-5,7.1
20180902_1_1,복연승식,3-7,2
20180902_1_1,복연승식,5-7,3.1
20180902_1_1,쌍승식,7-5,12.7
20180902_1_1,복승식,5-7,9.4
20180902_1_1,삼복승식,3-5-7,14.5
20180902_1_1,삼쌍승식,7-5-3,44.6
20180902_1_2,연승식,5,2
20180902_1_2,단승식,5,5.4
20180902_1_2,연승식,8,2.1
20180902_1_2,연승식,11,2
20180902_1_2,복승식,5-8,13.7
20180902_1_2,쌍승식,5-8,20
20180902_1_2,복연승식,5-8,5.1
20180902_1_2,복연승식,5-11,5.3
20180902_1_2,복연승식,8-11,4.6
20180902_1_2,삼복승식,5-8-11,17.7
20180902_1_2,삼쌍승식,5-8-11,109.2
20180902_1_3,연승식,1,3.7
20180902_1_3,연승식,5,1
20180902_1_3,연승식,8,1.4
20180902_1_3,단승식,5,1.5
20180902_1_3,복승식,1-5,11.2
20180902_1_3,복연승식,1-5,4
20180902_1_3,복연승식,1-8,6.6
20180902_1_3,쌍승식,5-1,14.1
20180902_1_3,복연승식,5-8,1.4
20180902_1_3,삼복승식,1-5-8,8.3
20180902_1_3,삼쌍승식,5-1-8,38.6
20180902_1_4,연승식,1,1.2
20180902_1_4,연승식,3,1.2
20180902_1_4,연승식,6,6.5
20180902_1_4,단승식,1,2.5
20180902_1_4,복승식,1-3,3
20180902_1_4,쌍승식,1-3,6
20180902_1_4,복연승식,1-3,1.6
20180902_1_4,복연승식,1-6,12.2
20180902_1_4,복연승식,3-6,10.6
20180902_1_4,삼복승식,1-3-6,27.6
20180902_1_4,삼쌍승식,1-3-6,70.1
20180902_1_5,연승식,1,1.5
20180902_1_5,연승식,3,3.2
20180902_1_5,연승식,5,4.7
20180902_1_5,단승식,5,15.1
20180902_1_5,복승식,3-5,83
20180902_1_5,복연승식,1-3,6.2
20180902_1_5,복연승식,1-5,9.7
20180902_1_5,복연승식,3-5,20.4
20180902_1_5,쌍승식,5-3,203.4
20180902_1_5,삼복승식,1-3-5,91.1
20180902_1_5,삼쌍승식,5-3-1,1005.8
20180902_1_6,연승식,2,3.6
20180902_1_6,연승식,5,2.4
20180902_1_6,연승식,6,2.2
20180902_1_6,단승식,2,21.1
20180902_1_6,복승식,2-6,44.2
20180902_1_6,쌍승식,2-6,150
20180902_1_6,복연승식,2-5,14.2
20180902_1_6,복연승식,2-6,14.9
20180902_1_6,복연승식,5-6,7.2
20180902_1_6,삼복승식,2-5-6,115.6
20180902_1_6,삼쌍승식,2-6-5,1114.9
20180902_1_7,연승식,1,1.1
20180902_1_7,연승식,2,5
20180902_1_7,연승식,3,2.1
20180902_1_7,단승식,1,1.7
20180902_1_7,복승식,1-3,5.8
20180902_1_7,복연승식,1-2,6.1
20180902_1_7,복연승식,1-3,2.4
20180902_1_7,쌍승식,1-3,7.5
20180902_1_7,복연승식,2-3,16.6
20180902_1_7,삼복승식,1-2-3,23.1
20180902_1_7,삼쌍승식,1-3-2,55.1
20180902_1_8,연승식,2,1.1
20180902_1_8,연승식,5,2.2
20180902_1_8,연승식,6,2.1
20180902_1_8,단승식,5,19.2
20180902_1_8,복승식,2-5,8
20180902_1_8,복연승식,2-5,2.9
20180902_1_8,복연승식,2-6,2.5
20180902_1_8,복연승식,5-6,11.2
20180902_1_8,쌍승식,5-2,37.4
20180902_1_8,삼복승식,2-5-6,13.5
20180902_1_8,삼쌍승식,5-2-6,298.7
20180902_1_9,연승식,4,3.8
20180902_1_9,연승식,1,2.3
20180902_1_9,연승식,2,1.5
20180902_1_9,단승식,1,6.3
20180902_1_9,복승식,1-2,8.1
20180902_1_9,쌍승식,1-2,18.6
20180902_1_9,복연승식,1-2,3.2
20180902_1_9,복연승식,1-4,13.9
20180902_1_9,복연승식,2-4,6.8
20180902_1_9,삼복승식,1-2-4,35.1
20180902_1_9,삼쌍승식,1-2-4,219.3
20180902_1_10,연승식,2,1.1
20180902_1_10,연승식,3,7.1
20180902_1_10,연승식,5,2.1
20180902_1_10,단승식,2,1.2
20180902_1_10,복승식,2-3,11.1
20180902_1_10,복연승식,2-3,3.1
20180902_1_10,쌍승식,2-3,12.3
20180902_1_10,복연승식,2-5,1.4
20180902_1_10,복연승식,3-5,6.8
20180902_1_10,삼복승식,2-3-5,8.6
20180902_1_10,삼쌍승식,2-3-5,37.8
20180902_1_11,연승식,3,1.7
20180902_1_11,연승식,6,1.5
20180902_1_11,연승식,7,1.4
20180902_1_11,단승식,3,8.9
20180902_1_11,복승식,3-7,7.4
20180902_1_11,복연승식,3-6,5.2
20180902_1_11,복연승식,3-7,2.7
20180902_1_11,쌍승식,3-7,18.7
20180902_1_11,복연승식,6-7,2.7
20180902_1_11,삼복승식,3-6-7,9.9
20180902_1_11,삼쌍승식,3-7-6,69
20180902_3_1,연승식,2,1.6
20180902_3_1,연승식,3,2.8
20180902_3_1,연승식,7,2.3
20180902_3_1,단승식,7,8.4
20180902_3_1,복승식,2-7,12.3
20180902_3_1,복연승식,2-3,9
20180902_3_1,복연승식,2-7,4.8
20180902_3_1,복연승식,3-7,17.1
20180902_3_1,쌍승식,7-2,27.4
20180902_3_1,삼복승식,2-3-7,57.8
20180902_3_1,삼쌍승식,7-2-3,425.3
20180902_3_2,연승식,3,1.4
20180902_3_2,연승식,4,2.4
20180902_3_2,연승식,10,2.4
20180902_3_2,단승식,10,5.6
